transcript_id	f1	f2	f3	f4
Tge_TRINITY_DN10417_c0_g1_i1|m.7440	483	158	21	76
Tge_TRINITY_DN1041_c0_g1_i1|m.11063	225	81	1	44
Tge_TRINITY_DN10443_c0_g1_i1|m.8896	390	103	5	105
Tge_TRINITY_DN10447_c0_g2_i1|m.6879	752	173	36	185
Tge_TRINITY_DN10448_c0_g1_i1|m.7870	399	118	7	82
Tge_TRINITY_DN10455_c0_g1_i1|m.3811	1342	414	32	294
Tge_TRINITY_DN10456_c0_g1_i1|m.11061	223	68	8	52
Tge_TRINITY_DN10474_c0_g1_i1|m.6394	554	173	11	111
Tge_TRINITY_DN10481_c0_g1_i1|m.5116	916	272	27	249
Tge_TRINITY_DN10496_c0_g1_i1|m.8737	402	115	16	97
Tge_TRINITY_DN10497_c0_g1_i1|m.4636	923	309	12	196
Tge_TRINITY_DN10508_c0_g1_i1|m.8179	381	111	7	92
Tge_TRINITY_DN10513_c0_g1_i1|m.6618	238	62	6	66
Tge_TRINITY_DN10524_c0_g1_i1|m.6296	645	159	21	159
Tge_TRINITY_DN10533_c0_g1_i1|m.4312	1197	403	29	213
Tge_TRINITY_DN10534_c0_g1_i1|m.6246	651	170	26	155
Tge_TRINITY_DN10547_c0_g1_i1|m.1715	1475	401	54	356
Tge_TRINITY_DN10554_c0_g1_i1|m.4142	884	263	22	205
Tge_TRINITY_DN1061_c0_g2_i1|m.8121	458	88	6	168
Tge_TRINITY_DN10658_c0_g1_i1|m.11348	213	64	3	44
Tge_TRINITY_DN10697_c0_g1_i1|m.11168	222	55	5	57
Tge_TRINITY_DN10709_c0_g1_i1|m.8305	535	183	7	112
Tge_TRINITY_DN10729_c0_g1_i1|m.9172	468	134	13	102
Tge_TRINITY_DN10729_c0_g2_i1|m.11040	227	69	6	49
Tge_TRINITY_DN1078_c0_g1_i1|m.7456	386	111	8	101
Tge_TRINITY_DN10829_c0_g1_i1|m.10602	261	88	3	56
Tge_TRINITY_DN10924_c0_g2_i1|m.8099	355	103	20	77
Tge_TRINITY_DN10930_c0_g1_i1|m.10488	271	75	7	52
Tge_TRINITY_DN10943_c0_g1_i1|m.11187	220	59	1	56
Tge_TRINITY_DN10970_c0_g1_i1|m.6564	731	226	19	164
Tge_TRINITY_DN10980_c0_g1_i1|m.9694	380	103	13	101
Tge_TRINITY_DN11005_c0_g2_i1|m.11137	221	69	4	48
Tge_TRINITY_DN11048_c0_g1_i1|m.8174	354	103	10	82
Tge_TRINITY_DN11060_c0_g1_i2|m.11553	200	32	6	71
Tge_TRINITY_DN11081_c0_g1_i1|m.3767	1250	454	20	232
Tge_TRINITY_DN11081_c0_g2_i1|m.3762	1252	455	20	232
Tge_TRINITY_DN11105_c0_g1_i1|m.9395	208	78	7	25
Tge_TRINITY_DN11119_c0_g1_i1|m.10768	250	57	4	73
Tge_TRINITY_DN1113_c0_g1_i1|m.7905	410	116	14	84
Tge_TRINITY_DN11154_c0_g1_i1|m.11732	195	36	2	67
Tge_TRINITY_DN1116_c0_g1_i1|m.5464	401	141	11	71
Tge_TRINITY_DN11179_c0_g1_i1|m.11147	224	64	7	44
Tge_TRINITY_DN11187_c0_g1_i1|m.9902	347	116	4	82
Tge_TRINITY_DN11215_c0_g1_i1|m.10570	230	79	8	46
Tge_TRINITY_DN11236_c0_g1_i1|m.11239	214	72	8	39
Tge_TRINITY_DN11245_c0_g1_i1|m.7763	518	137	9	155
Tge_TRINITY_DN11328_c0_g1_i1|m.9452	274	74	3	78
Tge_TRINITY_DN11332_c0_g1_i1|m.9442	322	106	8	71
Tge_TRINITY_DN11356_c0_g2_i1|m.11240	224	51	8	50
Tge_TRINITY_DN11381_c0_g1_i1|m.7367	626	200	13	133
Tge_TRINITY_DN11398_c0_g1_i1|m.7041	581	162	27	127
Tge_TRINITY_DN11398_c0_g2_i1|m.7588	500	137	21	113
Tge_TRINITY_DN1143_c0_g1_i1|m.11582	198	58	6	44
Tge_TRINITY_DN11464_c0_g1_i1|m.7200	582	165	13	146
Tge_TRINITY_DN11490_c0_g1_i1|m.3152	975	284	22	216
Tge_TRINITY_DN1150_c0_g1_i1|m.11032	226	67	6	52
Tge_TRINITY_DN11519_c0_g1_i1|m.7656	389	118	13	80
Tge_TRINITY_DN11525_c0_g1_i1|m.4864	853	259	21	172
Tge_TRINITY_DN11526_c0_g1_i1|m.2986	1555	454	53	332
Tge_TRINITY_DN11557_c0_g1_i1|m.9508	353	92	6	101
Tge_TRINITY_DN11569_c0_g1_i1|m.7050	722	155	16	217
Tge_TRINITY_DN11581_c0_g1_i1|m.9478	320	103	9	69
Tge_TRINITY_DN11586_c0_g1_i1|m.9776	256	79	4	63
Tge_TRINITY_DN11586_c0_g2_i1|m.9778	256	79	4	63
Tge_TRINITY_DN11596_c0_g1_i1|m.10284	255	71	5	62
Tge_TRINITY_DN11640_c0_g1_i1|m.7839	296	85	4	65
Tge_TRINITY_DN11658_c0_g1_i1|m.9907	356	110	9	74
Tge_TRINITY_DN11679_c0_g1_i1|m.10666	216	58	2	63
Tge_TRINITY_DN11691_c0_g1_i1|m.7891	509	176	4	112
Tge_TRINITY_DN11706_c0_g1_i1|m.10439	260	65	9	62
Tge_TRINITY_DN11720_c0_g1_i1|m.9011	435	116	19	87
Tge_TRINITY_DN11721_c0_g1_i1|m.8521	322	71	16	83
Tge_TRINITY_DN11721_c0_g2_i1|m.8488	322	71	16	83
Tge_TRINITY_DN11726_c0_g1_i1|m.10767	253	78	7	43
Tge_TRINITY_DN11739_c0_g1_i1|m.7298	617	165	28	135
Tge_TRINITY_DN11743_c0_g1_i1|m.8044	442	153	13	76
Tge_TRINITY_DN11748_c0_g2_i1|m.9597	401	110	10	97
Tge_TRINITY_DN11768_c0_g1_i1|m.9064	379	104	11	94
Tge_TRINITY_DN11770_c0_g1_i1|m.7369	502	156	14	108
Tge_TRINITY_DN11775_c0_g1_i1|m.8033	536	145	10	131
Tge_TRINITY_DN11790_c0_g1_i1|m.10410	288	75	5	73
Tge_TRINITY_DN11805_c0_g2_i1|m.11080	216	80	5	47
Tge_TRINITY_DN11832_c0_g1_i1|m.10655	229	73	7	42
Tge_TRINITY_DN11835_c0_g1_i1|m.5933	356	95	8	81
Tge_TRINITY_DN11842_c0_g1_i1|m.9496	206	75	6	34
Tge_TRINITY_DN11854_c0_g1_i1|m.8741	248	80	7	46
Tge_TRINITY_DN1187_c0_g1_i1|m.11681	194	65	4	37
Tge_TRINITY_DN11888_c0_g1_i1|m.8057	228	53	10	60
Tge_TRINITY_DN11888_c0_g2_i1|m.8062	228	53	10	60
Tge_TRINITY_DN11898_c0_g1_i1|m.3259	1311	419	40	300
Tge_TRINITY_DN11899_c0_g1_i1|m.9475	378	109	3	98
Tge_TRINITY_DN11902_c0_g1_i1|m.10214	310	93	3	74
Tge_TRINITY_DN11930_c0_g1_i1|m.9661	231	79	6	56
Tge_TRINITY_DN11960_c0_g1_i1|m.5554	686	203	18	161
Tge_TRINITY_DN11960_c0_g2_i1|m.5548	562	166	16	126
Tge_TRINITY_DN11971_c0_g1_i1|m.9041	469	117	7	154
Tge_TRINITY_DN11973_c0_g1_i1|m.5797	765	263	14	167
Tge_TRINITY_DN11974_c0_g1_i1|m.11043	229	69	7	46
Tge_TRINITY_DN11978_c0_g1_i1|m.11053	219	71	5	56
Tge_TRINITY_DN11979_c0_g1_i1|m.11400	210	51	8	49
Tge_TRINITY_DN11996_c0_g1_i1|m.8971	290	85	10	68
Tge_TRINITY_DN12023_c0_g1_i1|m.7499	337	115	8	74
Tge_TRINITY_DN12148_c0_g1_i1|m.9345	399	120	17	76
Tge_TRINITY_DN12161_c0_g2_i1|m.10475	264	74	6	73
Tge_TRINITY_DN12168_c0_g1_i1|m.8135	508	132	13	112
Tge_TRINITY_DN12168_c0_g2_i1|m.8138	508	132	13	112
Tge_TRINITY_DN12199_c0_g1_i1|m.10066	320	108	8	53
Tge_TRINITY_DN12230_c0_g1_i1|m.7775	203	70	8	40
Tge_TRINITY_DN12243_c0_g1_i2|m.11370	210	76	3	32
Tge_TRINITY_DN12264_c0_g1_i1|m.8571	319	83	6	90
Tge_TRINITY_DN12308_c0_g1_i1|m.4985	1023	246	35	253
Tge_TRINITY_DN12337_c0_g1_i1|m.3964	308	78	7	93
Tge_TRINITY_DN12339_c0_g1_i1|m.9337	434	139	6	102
Tge_TRINITY_DN12407_c0_g1_i1|m.3205	1155	352	33	266
Tge_TRINITY_DN12426_c0_g1_i1|m.5145	1053	309	34	236
Tge_TRINITY_DN12479_c0_g1_i1|m.9153	384	142	14	69
Tge_TRINITY_DN12486_c0_g1_i1|m.1993	1766	555	34	384
Tge_TRINITY_DN12514_c0_g1_i1|m.7960	592	183	15	122
Tge_TRINITY_DN12524_c0_g1_i1|m.6897	709	200	22	182
Tge_TRINITY_DN12542_c0_g1_i1|m.10601	266	81	9	52
Tge_TRINITY_DN12572_c0_g2_i1|m.5055	939	298	26	186
Tge_TRINITY_DN12619_c0_g1_i1|m.11217	219	70	3	44
Tge_TRINITY_DN12634_c0_g1_i1|m.10801	246	66	9	57
Tge_TRINITY_DN12645_c0_g1_i1|m.8915	238	69	7	52
Tge_TRINITY_DN12687_c0_g1_i1|m.5127	298	91	8	53
Tge_TRINITY_DN12698_c0_g1_i1|m.5660	842	226	28	197
Tge_TRINITY_DN12709_c0_g1_i1|m.9629	365	108	7	75
Tge_TRINITY_DN12719_c0_g1_i1|m.6202	454	113	23	118
Tge_TRINITY_DN12744_c0_g2_i1|m.8484	448	148	11	98
Tge_TRINITY_DN12754_c0_g1_i1|m.11534	201	66	4	41
Tge_TRINITY_DN12758_c0_g1_i1|m.10254	275	92	6	59
Tge_TRINITY_DN12762_c0_g1_i1|m.798	2053	573	61	472
Tge_TRINITY_DN12763_c0_g1_i1|m.8611	546	216	5	88
Tge_TRINITY_DN12785_c0_g1_i1|m.10613	241	62	3	57
Tge_TRINITY_DN1283_c0_g1_i1|m.11323	210	69	1	47
Tge_TRINITY_DN12845_c0_g1_i1|m.2793	1589	584	65	240
Tge_TRINITY_DN12865_c0_g1_i1|m.8699	428	119	13	88
Tge_TRINITY_DN12890_c0_g1_i1|m.10312	202	63	5	45
Tge_TRINITY_DN12913_c0_g1_i1|m.4465	1104	318	43	233
Tge_TRINITY_DN12919_c0_g1_i1|m.9238	328	89	5	73
Tge_TRINITY_DN12932_c0_g1_i1|m.8422	400	59	10	134
Tge_TRINITY_DN12936_c0_g1_i1|m.5776	550	168	15	107
Tge_TRINITY_DN12951_c0_g1_i1|m.6186	779	236	17	189
Tge_TRINITY_DN12969_c0_g1_i1|m.3312	1169	383	33	260
Tge_TRINITY_DN12997_c0_g1_i1|m.8641	551	145	15	135
Tge_TRINITY_DN13002_c0_g1_i1|m.8849	219	68	1	60
Tge_TRINITY_DN13024_c0_g1_i1|m.5442	579	147	20	142
Tge_TRINITY_DN13038_c0_g1_i1|m.9359	440	137	13	85
Tge_TRINITY_DN13039_c0_g1_i1|m.3328	996	267	25	245
Tge_TRINITY_DN13041_c0_g1_i1|m.11121	221	63	4	54
Tge_TRINITY_DN13070_c0_g1_i1|m.5147	1088	328	20	262
Tge_TRINITY_DN13092_c0_g1_i1|m.4680	532	145	9	139
Tge_TRINITY_DN13137_c0_g1_i1|m.11114	214	80	2	49
Tge_TRINITY_DN1314_c0_g2_i1|m.6747	625	204	11	123
Tge_TRINITY_DN13158_c0_g1_i1|m.8281	251	83	10	49
Tge_TRINITY_DN13159_c0_g1_i1|m.4119	1275	400	43	271
Tge_TRINITY_DN13163_c0_g1_i1|m.10967	233	51	7	69
Tge_TRINITY_DN13167_c0_g1_i1|m.5090	661	171	28	175
Tge_TRINITY_DN13175_c0_g2_i1|m.10268	222	63	9	51
Tge_TRINITY_DN13182_c0_g2_i1|m.7710	625	170	12	153
Tge_TRINITY_DN13183_c0_g1_i1|m.7926	484	149	9	102
Tge_TRINITY_DN1318_c0_g1_i1|m.8018	571	179	11	124
Tge_TRINITY_DN13191_c0_g2_i1|m.1748	1083	350	38	212
Tge_TRINITY_DN13197_c0_g1_i1|m.5942	509	134	14	135
Tge_TRINITY_DN13205_c0_g1_i1|m.10222	235	73	5	47
Tge_TRINITY_DN13224_c0_g1_i1|m.768	2709	791	115	567
Tge_TRINITY_DN13224_c0_g2_i1|m.9406	344	108	14	59
Tge_TRINITY_DN13243_c0_g1_i1|m.10134	280	81	7	67
Tge_TRINITY_DN13254_c0_g1_i1|m.6491	826	320	7	194
Tge_TRINITY_DN13264_c0_g2_i1|m.8964	454	124	18	100
Tge_TRINITY_DN13269_c0_g1_i1|m.5907	596	211	17	88
Tge_TRINITY_DN13280_c0_g1_i1|m.10812	245	80	7	43
Tge_TRINITY_DN13283_c0_g1_i1|m.3730	801	262	21	173
Tge_TRINITY_DN13283_c0_g2_i1|m.4288	690	219	17	154
Tge_TRINITY_DN13299_c0_g1_i1|m.8126	366	78	7	113
Tge_TRINITY_DN13301_c0_g2_i1|m.6530	479	143	7	118
Tge_TRINITY_DN13305_c0_g1_i1|m.10713	240	83	3	64
Tge_TRINITY_DN13328_c0_g1_i1|m.10185	198	61	6	44
Tge_TRINITY_DN13338_c0_g1_i1|m.7844	519	190	10	91
Tge_TRINITY_DN13345_c0_g1_i1|m.9551	397	150	8	75
Tge_TRINITY_DN13388_c0_g1_i1|m.4991	757	219	16	178
Tge_TRINITY_DN13399_c0_g1_i1|m.11753	198	54	2	46
Tge_TRINITY_DN13411_c0_g1_i1|m.8182	386	116	11	69
Tge_TRINITY_DN13423_c0_g2_i1|m.9038	378	116	17	86
Tge_TRINITY_DN13435_c0_g1_i1|m.9668	361	98	5	82
Tge_TRINITY_DN1345_c0_g1_i1|m.9080	199	66	5	39
Tge_TRINITY_DN1345_c0_g2_i1|m.9059	327	116	6	67
Tge_TRINITY_DN13475_c0_g1_i1|m.10628	202	59	6	48
Tge_TRINITY_DN13476_c0_g1_i1|m.11738	195	62	3	37
Tge_TRINITY_DN13487_c0_g1_i1|m.6128	624	174	24	141
Tge_TRINITY_DN13560_c0_g1_i1|m.7345	493	120	10	133
Tge_TRINITY_DN13563_c0_g1_i1|m.4369	983	282	28	219
Tge_TRINITY_DN13575_c0_g2_i1|m.10381	290	78	11	68
Tge_TRINITY_DN13579_c0_g1_i1|m.9067	246	76	5	51
Tge_TRINITY_DN13605_c0_g1_i1|m.9576	386	68	0	122
Tge_TRINITY_DN13605_c0_g2_i1|m.9816	352	62	0	111
Tge_TRINITY_DN13612_c0_g1_i1|m.9220	435	199	11	63
Tge_TRINITY_DN1361_c0_g1_i1|m.6292	705	218	21	136
Tge_TRINITY_DN13625_c0_g1_i1|m.9045	488	145	16	101
Tge_TRINITY_DN13636_c0_g1_i1|m.9594	408	99	11	100
Tge_TRINITY_DN13644_c0_g1_i1|m.10318	228	64	9	47
Tge_TRINITY_DN13677_c0_g1_i1|m.5390	987	270	30	252
Tge_TRINITY_DN13684_c0_g2_i1|m.5418	944	267	36	244
Tge_TRINITY_DN13692_c0_g1_i1|m.8260	423	162	5	82
Tge_TRINITY_DN13703_c0_g1_i1|m.8206	529	163	8	110
Tge_TRINITY_DN13740_c0_g1_i1|m.10501	278	80	2	66
Tge_TRINITY_DN13758_c0_g1_i1|m.6162	415	116	6	93
Tge_TRINITY_DN13768_c0_g1_i1|m.5967	258	79	8	69
Tge_TRINITY_DN13814_c0_g1_i1|m.10346	300	71	7	75
Tge_TRINITY_DN1383_c0_g1_i1|m.9567	393	137	3	94
Tge_TRINITY_DN1384_c0_g1_i1|m.11098	229	74	0	42
Tge_TRINITY_DN13886_c0_g1_i1|m.5763	623	181	6	171
Tge_TRINITY_DN13888_c0_g1_i1|m.10402	244	78	2	51
Tge_TRINITY_DN1392_c0_g1_i1|m.9870	352	109	5	89
Tge_TRINITY_DN14026_c0_g1_i1|m.10062	195	57	2	52
Tge_TRINITY_DN14068_c0_g1_i1|m.7235	461	142	13	101
Tge_TRINITY_DN14084_c0_g1_i1|m.11150	224	64	8	46
Tge_TRINITY_DN14101_c0_g2_i1|m.3878	1222	324	35	300
Tge_TRINITY_DN14160_c0_g1_i1|m.10258	302	83	3	86
Tge_TRINITY_DN14161_c0_g1_i1|m.7121	739	223	20	170
Tge_TRINITY_DN14178_c0_g1_i1|m.9095	458	140	6	134
Tge_TRINITY_DN14183_c0_g1_i1|m.9809	361	126	6	77
Tge_TRINITY_DN14209_c0_g1_i1|m.11020	226	82	8	35
Tge_TRINITY_DN1421_c0_g1_i1|m.6964	688	208	19	150
Tge_TRINITY_DN14225_c0_g1_i1|m.9925	356	95	12	80
Tge_TRINITY_DN14254_c0_g1_i1|m.10822	242	67	8	58
Tge_TRINITY_DN14265_c0_g1_i1|m.9709	315	83	11	62
Tge_TRINITY_DN14301_c0_g1_i1|m.11611	193	67	9	37
Tge_TRINITY_DN14313_c0_g1_i1|m.10828	204	58	9	50
Tge_TRINITY_DN14392_c0_g2_i1|m.6845	637	167	21	153
Tge_TRINITY_DN14489_c0_g1_i1|m.10232	209	62	5	45
Tge_TRINITY_DN14564_c0_g1_i1|m.11638	189	50	3	61
Tge_TRINITY_DN1456_c0_g1_i1|m.4047	986	296	30	209
Tge_TRINITY_DN14601_c0_g1_i1|m.7858	637	188	19	146
Tge_TRINITY_DN14645_c0_g1_i1|m.5471	653	185	27	146
Tge_TRINITY_DN14647_c0_g1_i1|m.7706	438	139	13	91
Tge_TRINITY_DN14681_c0_g1_i1|m.10712	261	71	1	57
Tge_TRINITY_DN14701_c0_g1_i1|m.6401	836	219	20	203
Tge_TRINITY_DN14726_c0_g1_i1|m.10969	227	70	10	50
Tge_TRINITY_DN14783_c0_g1_i1|m.2466	1646	488	36	374
Tge_TRINITY_DN14855_c0_g1_i1|m.11057	228	66	6	51
Tge_TRINITY_DN14899_c0_g1_i1|m.11001	231	62	7	57
Tge_TRINITY_DN14909_c0_g1_i1|m.10480	272	75	9	70
Tge_TRINITY_DN14918_c0_g1_i1|m.6499	555	177	13	119
Tge_TRINITY_DN14918_c0_g2_i1|m.7958	213	68	5	47
Tge_TRINITY_DN14918_c0_g3_i1|m.5476	213	68	5	47
Tge_TRINITY_DN14918_c0_g3_i1|m.5475	252	82	4	55
Tge_TRINITY_DN14992_c0_g1_i1|m.8429	397	131	6	99
Tge_TRINITY_DN14997_c0_g2_i1|m.6181	685	177	7	175
Tge_TRINITY_DN15041_c0_g2_i1|m.3848	1002	245	39	259
Tge_TRINITY_DN15044_c0_g1_i1|m.4660	344	92	14	78
Tge_TRINITY_DN15044_c0_g2_i1|m.4668	344	92	14	78
Tge_TRINITY_DN15047_c0_g1_i1|m.6505	845	224	17	207
Tge_TRINITY_DN15094_c0_g1_i1|m.8252	317	88	17	67
Tge_TRINITY_DN15098_c0_g1_i1|m.1455	2068	517	47	551
Tge_TRINITY_DN15106_c0_g1_i1|m.4805	602	167	13	148
Tge_TRINITY_DN15106_c0_g2_i1|m.7273	658	177	20	159
Tge_TRINITY_DN15125_c0_g1_i1|m.5142	1021	320	25	221
Tge_TRINITY_DN15146_c0_g2_i1|m.3651	521	130	16	155
Tge_TRINITY_DN15170_c0_g1_i1|m.8733	369	104	8	95
Tge_TRINITY_DN15205_c0_g2_i1|m.5754	761	276	19	126
Tge_TRINITY_DN15208_c0_g1_i1|m.5570	896	294	18	202
Tge_TRINITY_DN15223_c0_g1_i1|m.9283	382	120	6	92
Tge_TRINITY_DN15224_c0_g1_i1|m.7364	302	70	2	88
Tge_TRINITY_DN15294_c0_g1_i1|m.4500	374	121	9	69
Tge_TRINITY_DN15299_c0_g1_i1|m.9491	413	120	14	98
Tge_TRINITY_DN15316_c0_g1_i1|m.10036	334	137	9	42
Tge_TRINITY_DN15321_c0_g2_i1|m.4872	999	333	31	233
Tge_TRINITY_DN15343_c0_g1_i1|m.9206	217	54	10	46
Tge_TRINITY_DN15351_c0_g1_i1|m.9100	336	106	10	55
Tge_TRINITY_DN15384_c0_g2_i1|m.11624	200	69	5	32
Tge_TRINITY_DN1538_c0_g1_i1|m.11134	223	50	14	55
Tge_TRINITY_DN15407_c0_g2_i1|m.9876	355	108	11	81
Tge_TRINITY_DN15462_c0_g2_i1|m.9247	348	45	7	134
Tge_TRINITY_DN15462_c0_g3_i1|m.8996	386	51	7	150
Tge_TRINITY_DN15476_c0_g1_i1|m.9074	406	103	12	109
Tge_TRINITY_DN15476_c0_g2_i1|m.9075	406	103	12	109
Tge_TRINITY_DN15482_c0_g1_i1|m.4183	1117	396	26	231
Tge_TRINITY_DN15482_c0_g2_i1|m.4307	1131	405	25	236
Tge_TRINITY_DN15484_c0_g1_i1|m.4343	492	128	13	135
Tge_TRINITY_DN15506_c0_g1_i1|m.7118	581	203	6	104
Tge_TRINITY_DN15529_c0_g1_i1|m.9112	313	103	9	70
Tge_TRINITY_DN15543_c0_g1_i1|m.11220	211	84	4	37
Tge_TRINITY_DN15544_c0_g1_i1|m.11393	217	59	5	40
Tge_TRINITY_DN15556_c0_g1_i1|m.5944	783	274	21	152
Tge_TRINITY_DN15624_c0_g1_i1|m.8685	343	87	11	90
Tge_TRINITY_DN15625_c0_g1_i1|m.11387	212	46	6	57
Tge_TRINITY_DN15638_c0_g1_i1|m.3219	974	321	24	196
Tge_TRINITY_DN1566_c0_g1_i1|m.6441	335	130	5	64
Tge_TRINITY_DN15671_c0_g1_i1|m.3313	531	158	17	110
Tge_TRINITY_DN15671_c0_g2_i1|m.3317	531	158	17	110
Tge_TRINITY_DN15688_c0_g2_i1|m.7866	446	121	17	100
Tge_TRINITY_DN15699_c0_g1_i1|m.11754	189	60	6	42
Tge_TRINITY_DN15706_c0_g1_i1|m.10248	313	90	7	67
Tge_TRINITY_DN15719_c0_g1_i1|m.3887	421	133	11	83
Tge_TRINITY_DN15719_c0_g2_i1|m.3882	421	133	11	83
Tge_TRINITY_DN15773_c0_g1_i1|m.3441	1339	366	34	346
Tge_TRINITY_DN15791_c0_g1_i1|m.4537	814	229	39	184
Tge_TRINITY_DN15798_c0_g1_i1|m.5339	881	232	26	214
Tge_TRINITY_DN15809_c0_g2_i1|m.9219	380	115	11	85
Tge_TRINITY_DN15837_c0_g1_i1|m.8350	367	136	6	61
Tge_TRINITY_DN15849_c0_g1_i1|m.10855	230	76	4	59
Tge_TRINITY_DN15854_c0_g2_i1|m.8188	321	100	8	69
Tge_TRINITY_DN15855_c0_g1_i1|m.7806	675	193	16	151
Tge_TRINITY_DN15855_c0_g2_i1|m.8604	558	158	13	129
Tge_TRINITY_DN15865_c0_g1_i1|m.5692	746	181	19	176
Tge_TRINITY_DN15865_c0_g2_i1|m.5688	748	179	19	176
Tge_TRINITY_DN15885_c0_g1_i1|m.7126	656	162	7	150
Tge_TRINITY_DN15908_c0_g1_i1|m.3901	1259	310	14	343
Tge_TRINITY_DN15937_c0_g1_i1|m.8920	508	166	3	103
Tge_TRINITY_DN15939_c0_g1_i1|m.11102	214	70	2	62
Tge_TRINITY_DN16030_c0_g1_i1|m.6809	388	125	9	84
Tge_TRINITY_DN16081_c0_g1_i1|m.8487	532	171	22	97
Tge_TRINITY_DN16103_c0_g1_i1|m.9444	213	42	12	63
Tge_TRINITY_DN16103_c0_g2_i1|m.9443	213	42	12	63
Tge_TRINITY_DN1610_c0_g1_i1|m.1356	1586	492	37	324
Tge_TRINITY_DN16184_c0_g1_i1|m.9515	262	53	4	86
Tge_TRINITY_DN16203_c0_g1_i1|m.11595	198	54	5	49
Tge_TRINITY_DN16208_c0_g1_i1|m.4205	875	307	15	171
Tge_TRINITY_DN16219_c0_g1_i1|m.5597	822	207	30	189
